JAK1	comp1	7.0555173280000005
JAK1	comp2	7.187086643
JAK1	comp3	6.3914739659999995
JAK1	comp3	7.744727495
JAK1	comp4	7.0861861479999995
JAK1	comp5	6.9430951489999995
JAK1	comp6	7.1414628019999995
JAK1	comp7	7.029653124
JAK1	comp8	7.2218487499999995
JAK1	comp9	7.096367484
JAK1	comp10	7.759450752
JAK1	comp11	7.3362990749999994
JAK1	comp12	7.4710833
JAK1	comp13	7.815308569
JAK1	comp14	7.42365865
JAK1	comp15	8.025488307
JAK1	comp16	7.920818754
JAK1	comp17	8.064996849
JAK1	comp18	7.515700161
JAK1	comp19	7.485452247
JAK1	comp20	7.974694135
JAK1	comp21	8.950781977
JAK1	comp22	8.246416941
JAK1	comp23	8.473660723
JAK1	comp24	7.559090918
JAK1	comp25	8.504455662
JAK1	comp26	9.701146924
JAK1	comp27	7.88941029
JAK1	comp28	7.623423043
JAK1	comp29	8.714442691
JAK1	comp30	8.163043263
JAK1	comp31	7.764471553
JAK1	comp32	7.769551079
JAK1	comp33	8.104577454
JAK1	comp34	9.11407366
JAK1	comp35	9.838631998
JAK1	comp26	7.150580586
JAK1	comp36	8.27572413
JAK1	comp37	7.657577319
JAK1	comp38	7.397940009
JAK1	comp39	7.0969100130000005
JAK1	comp40	8.443697499
JAK1	comp41	9.22184875
JAK1	comp42	7.619788758
JAK1	comp43	8.251811973
JAK1	comp44	9.958607315
JAK1	comp45	8.13076828
JAK1	comp46	7.958607315
JAK1	comp47	8.244125144
JAK1	comp48	8.15490196
JAK1	comp49	9.48148606
JAK1	comp50	9.48148606
JAK1	comp51	8.301029996
JAK1	comp52	6.6989700039999995
JAK1	comp53	6.568636236
JAK1	comp54	6.48148606
JAK1	comp55	9.397940009
JAK1	comp56	7.214670165
JAK1	comp57	6.602059991
JAK1	comp58	6.721246399
JAK1	comp59	6.568636236
JAK1	comp60	8.301029996
JAK1	comp61	6.958607315
JAK1	comp62	5.6989700039999995
JAK1	comp63	8.091514981
JAK1	comp64	6.249491604999999
JAK1	comp30	8.163043263
JAK1	comp65	6.356547324
JAK1	comp66	7.425968732
JAK1	comp67	7.823908741
JAK1	comp68	8.301029996
JAK1	comp69	6.958607315
JAK1	comp70	6.568636236
JAK1	comp71	7.4202164029999995
JAK1	comp72	6.744727494999999
JAK1	comp73	8.091514981
JAK1	comp74	6.151810883
JAK1	comp75	5.762456262000001
JAK1	comp76	5.971835581000001
JAK1	comp77	5.710634048
JAK1	comp78	6.209011525
JAK1	comp79	5.8680607049999995
JAK1	comp80	5.906578315
JAK1	comp81	6.111259039
JAK1	comp82	6.129011186
JAK1	comp83	5.721246399
JAK1	comp84	5.568636236
JAK1	comp85	6.0132282660000005
JAK1	comp86	5.522878745
JAK1	comp87	5.823908741
JAK1	comp88	5.8927900300000005
JAK1	comp89	6.0222763950000004
JAK1	comp90	5.677780705
JAK1	comp91	6.48148606
JAK1	comp92	7.0809219080000005
JAK1	comp93	8.148741651
JAK1	comp94	7.677780705
JAK1	comp95	8.721246399
JAK1	comp96	7.920818754
JAK1	comp97	6.721246399
JAK1	comp98	8.229147988
JAK1	comp99	7.744727495
JAK1	comp100	7.853871964
JAK1	comp101	7.657577319
JAK1	comp102	7.920818754
JAK1	comp103	8.040958608
JAK1	comp104	7.853871964
JAK1	comp105	7.0969100130000005
JAK1	comp106	7.853871964
JAK1	comp107	7.408935393
JAK1	comp108	7.173925197
JAK1	comp109	8.244125144
JAK1	comp110	8.244125144
JAK1	comp111	7.0915149809999996
JAK1	comp112	8.27572413
JAK1	comp113	6.508638306
JAK1	comp114	6.677780705
JAK1	comp115	6.356547324
JAK1	comp116	7.657577319
JAK1	comp117	5.5641556340000005
JAK1	comp118	8.408935393
JAK1	comp119	8.408935393
JAK1	comp120	6.2596373110000005
JAK1	comp121	6.2596373110000005
JAK1	comp122	6.2596373110000005
JAK1	comp123	5.552841969
JAK1	comp124	8.008773924
JAK1	comp125	8.721246399
JAK1	comp126	9.026872146
JAK1	comp127	8.508638306
JAK1	comp128	6.886056648
JAK1	comp129	7.823908741
JAK1	comp130	7.823908741
JAK1	comp131	6.795880017
JAK1	comp132	7.795880017
JAK1	comp133	7.0
JAK1	comp134	7.795880017
JAK1	comp135	7.173925197
JAK1	comp136	7.522878745
JAK1	comp137	7.823908741
JAK1	comp138	7.102372909
JAK1	comp139	5.508638306
JAK1	comp140	6.958607315
JAK1	comp141	7.522878745
JAK1	comp142	5.2596373110000005
JAK1	comp143	7.397940009
JAK1	comp144	8.920818754
JAK1	comp145	5.2596373110000005
JAK1	comp146	6.036212173
JAK1	comp147	8.795880017
JAK1	comp148	7.0861861479999995
JAK1	comp149	6.950781977
JAK1	comp150	6.2596373110000005
JAK1	comp151	8.096910013
JAK1	comp152	8.472370099
JAK1	comp153	5.2596373110000005
JAK1	comp154	6.2596373110000005
